tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	db_xref	exception	experiment	gbkey	gene	gene_biotype	inference	locus_tag	product	protein_id	transcript_biotype
XM_062084614.1	LOC107998746	NC_083865.1	-	10	4825	1554	2276	995	GeneID:107998746		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998746	protein_coding				XP_061940598.1	mRNA
XM_062084617.1	LOC107998746	NC_083865.1	-	10	4845	1554	2296	995	GeneID:107998746		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998746	protein_coding				XP_061940601.1	mRNA
XM_062084618.1	LOC107998746	NC_083865.1	-	9	4708	1554	2159	995	GeneID:107998746		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998746	protein_coding				XP_061940602.1	mRNA
XM_062084613.1	LOC107998746	NC_083865.1	-	10	4905	1554	2356	995	GeneID:107998746		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998746	protein_coding				XP_061940597.1	mRNA
XM_017058056.3	LOC107998672	NC_083865.1	+	2	1780	810	522	448	GeneID:107998672		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998672	protein_coding				XP_016913545.1	mRNA
XM_062084623.1	LOC107998671	NC_083865.1	-	4	1965	930	887	148	GeneID:107998671		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998671	protein_coding				XP_061940607.1	mRNA
XM_062084609.1	LOC107998669	NC_083865.1	+	10	5140	2217	2758	165	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940593.1	mRNA
XM_062084608.1	LOC107998669	NC_083865.1	+	10	5154	2217	2758	179	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940592.1	mRNA
XM_062084607.1	LOC107998669	NC_083865.1	+	10	5134	2217	2758	159	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940591.1	mRNA
XM_062084606.1	LOC107998669	NC_083865.1	+	11	5182	2217	2597	368	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940590.1	mRNA
XM_017058051.2	LOC107998669	NC_083865.1	+	10	9268	2217	2758	4293	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_016913540.2	mRNA
XM_062084610.1	LOC107998669	NC_083865.1	+	9	8271	2199	1407	4665	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940594.1	mRNA
XM_062084611.1	LOC107998669	NC_083865.1	+	10	3972	2199	1405	368	GeneID:107998669		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998669	protein_coding				XP_061940595.1	mRNA
XM_062084604.1	LOC107998668	NC_083865.1	+	4	4500	2910	0	1590	GeneID:107998668		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998668	protein_coding				XP_061940588.1	mRNA
XM_062084605.1	LOC107998668	NC_083865.1	+	3	4012	2385	37	1590	GeneID:107998668		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998668	protein_coding				XP_061940589.1	mRNA
XM_017058046.3	LOC107998668	NC_083865.1	+	3	4023	2433	0	1590	GeneID:107998668		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998668	protein_coding				XP_016913535.2	mRNA
XM_017058047.3	LOC107998668	NC_083865.1	+	3	4845	2304	951	1590	GeneID:107998668		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998668	protein_coding				XP_016913536.2	mRNA
XM_017058037.3	LOC107998663	NC_083865.1	+	7	1677	1053	556	68	GeneID:107998663		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998663	protein_coding				XP_016913526.1	mRNA
XM_017058038.3	LOC107998663	NC_083865.1	+	7	1656	1032	556	68	GeneID:107998663		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998663	protein_coding				XP_016913527.1	mRNA
XM_062084627.1	LOC114577654	NC_083865.1	-	3	793	546	186	61	GeneID:114577654			mRNA	LOC114577654	protein_coding			uncharacterized LOC114577654	XP_061940611.1	mRNA
XM_017058118.3	LOC107998708	NC_083865.1	+	3	2184	1377	271	536	GeneID:107998708		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998708	protein_coding				XP_016913607.1	mRNA
XM_062084621.1	LOC107998708	NC_083865.1	+	5	2800	1377	887	536	GeneID:107998708		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998708	protein_coding				XP_061940605.1	mRNA
XM_017058117.3	LOC107998708	NC_083865.1	+	3	2056	1431	89	536	GeneID:107998708		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998708	protein_coding				XP_016913606.1	mRNA
XM_017058120.3	LOC107998708	NC_083865.1	+	3	3850	1377	1937	536	GeneID:107998708		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998708	protein_coding				XP_016913609.1	mRNA
XM_062084620.1	LOC107998708	NC_083865.1	+	3	2050	1377	137	536	GeneID:107998708		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998708	protein_coding				XP_061940604.1	mRNA
XR_009832597.1	LOC107998709	NC_083865.1	-	6	3280	0	0	0	GeneID:107998709		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998709	protein_coding					transcript
XM_017058121.3	LOC107998709	NC_083865.1	-	5	3619	798	1358	1463	GeneID:107998709		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998709	protein_coding				XP_016913610.2	mRNA
XM_062084624.1	LOC107998709	NC_083865.1	-	5	4026	693	1870	1463	GeneID:107998709		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998709	protein_coding				XP_061940608.1	mRNA
XR_009832600.1	LOC133667271	NC_083865.1	+	2	1616	0	0	0	GeneID:133667271		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667271	lncRNA					lnc_RNA
XM_017058114.2	LOC107998704	NC_083865.1	-	6	4943	4329	212	402	GeneID:107998704		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998704	protein_coding				XP_016913603.1	mRNA
XM_062084625.1	LOC107998707	NC_083865.1	-	5	898	723	68	107	GeneID:107998707		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998707	protein_coding				XP_061940609.1	mRNA
XM_062084626.1	LOC107998707	NC_083865.1	-	4	863	720	36	107	GeneID:107998707		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998707	protein_coding			uncharacterized LOC107998707, transcript variant X2	XP_061940610.1	mRNA
XM_062084628.1	LOC133667269	NC_083865.1	-	1	806	336	34	436	GeneID:133667269		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133667269	protein_coding				XP_061940612.1	mRNA
XM_017058115.3	LOC107998705	NC_083865.1	-	9	3229	1458	988	783	GeneID:107998705		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998705	protein_coding				XP_016913604.1	mRNA
XM_028667170.2	LOC107998705	NC_083865.1	-	8	2309	1416	110	783	GeneID:107998705		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998705	protein_coding				XP_028522971.1	mRNA
XM_017058171.3	LOC107998748	NC_083865.1	-	6	3634	1509	1192	933	GeneID:107998748		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998748	protein_coding				XP_016913660.1	mRNA
XM_017058158.3	LOC107998740	NC_083865.1	-	1	7103	1296	468	5339	GeneID:107998740		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998740	protein_coding				XP_016913647.1	mRNA
XR_009832598.1	LOC133667270	NC_083865.1	+	3	4521	0	0	0	GeneID:133667270		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667270	lncRNA					lnc_RNA
XR_009832599.1	LOC114577659	NC_083865.1	-	5	1663	0	0	0	GeneID:114577659			ncRNA	LOC114577659	lncRNA					lnc_RNA
XM_017058155.2	LOC107998737	NC_083865.1	+	3	992	411	361	220	GeneID:107998737		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998737	protein_coding				XP_016913644.1	mRNA
XM_017058153.3	LOC107998736	NC_083865.1	-	8	2408	2256	0	152	GeneID:107998736		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998736	protein_coding				XP_016913642.2	mRNA
XM_062084629.1	LOC107998738	NC_083865.1	+	3	882	381	352	149	GeneID:107998738		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998738	protein_coding				XP_061940613.1	mRNA
XM_017058156.3	LOC107998738	NC_083865.1	+	2	974	381	444	149	GeneID:107998738		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998738	protein_coding				XP_016913645.1	mRNA
XM_017058152.3	LOC107998735	NC_083865.1	+	10	4927	2739	0	2188	GeneID:107998735		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998735	protein_coding				XP_016913641.1	mRNA
XR_009832602.1	LOC133667272	NC_083865.1	-	2	1966	0	0	0	GeneID:133667272		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667272	lncRNA					lnc_RNA
XR_009832601.1	LOC133667272	NC_083865.1	-	2	1944	0	0	0	GeneID:133667272		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667272	lncRNA					lnc_RNA
XM_017058192.3	LOC107998757	NC_083865.1	+	8	8871	1767	0	7104	GeneID:107998757		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998757	protein_coding				XP_016913681.1	mRNA
XR_001766251.3	LOC107998745	NC_083865.1	+	5	1796	0	0	0	GeneID:107998745		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998745	protein_coding					transcript
XM_017058164.3	LOC107998745	NC_083865.1	+	4	3448	531	212	2705	GeneID:107998745		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998745	protein_coding				XP_016913653.1	mRNA
XM_017058163.3	LOC107998744	NC_083865.1	-	6	1939	1386	84	469	GeneID:107998744		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998744	protein_coding				XP_016913652.1	mRNA
XM_017058034.2	LOC107998659	NC_083865.1	-	5	1286	585	511	190	GeneID:107998659		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998659	protein_coding				XP_016913523.1	mRNA
XM_017058105.3	LOC107998698	NC_083865.1	+	5	7078	624	744	5710	GeneID:107998698		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998698	protein_coding				XP_016913594.1	mRNA
XM_062084631.1	LOC107998698	NC_083865.1	+	4	7042	624	708	5710	GeneID:107998698		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998698	protein_coding				XP_061940615.1	mRNA
XR_009832603.1	LOC133667273	NC_083865.1	+	2	1151	0	0	0	GeneID:133667273		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667273	lncRNA					lnc_RNA
XM_062084630.1	LOC107998695	NC_083865.1	-	8	6208	1794	742	3672	GeneID:107998695		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998695	protein_coding				XP_061940614.1	mRNA
XM_017058103.3	LOC107998695	NC_083865.1	-	7	5682	1794	216	3672	GeneID:107998695		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998695	protein_coding				XP_016913592.1	mRNA
XM_017058198.3	LOC107998762	NC_083865.1	+	2	554	414	99	41	GeneID:107998762		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998762	protein_coding				XP_016913687.1	mRNA
XM_017058197.3	LOC107998761	NC_083865.1	+	15	3733	2655	171	907	GeneID:107998761		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998761	protein_coding				XP_016913686.2	mRNA
XM_062084638.1	LOC107998761	NC_083865.1	+	14	3628	2550	171	907	GeneID:107998761		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998761	protein_coding				XP_061940622.1	mRNA
XR_009832605.1	LOC107998750	NC_083865.1	-	11	4552	0	0	0	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998750	protein_coding					transcript
XM_017058175.3	LOC107998750	NC_083865.1	-	10	4058	1485	174	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_016913664.1	mRNA
XM_062084645.1	LOC107998750	NC_083865.1	-	9	3865	1293	173	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940629.1	mRNA
XM_017058174.3	LOC107998750	NC_083865.1	-	9	4122	1485	238	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_016913663.1	mRNA
XM_062084644.1	LOC107998750	NC_083865.1	-	8	3926	1293	234	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940628.1	mRNA
XM_028667150.2	LOC107998750	NC_083865.1	-	9	3896	1242	255	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_028522951.1	mRNA
XM_062084649.1	LOC107998750	NC_083865.1	-	7	3475	1050	26	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940633.1	mRNA
XM_062084647.1	LOC107998750	NC_083865.1	-	8	3667	1242	26	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940631.1	mRNA
XM_062084646.1	LOC107998750	NC_083865.1	-	8	3796	1242	155	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940630.1	mRNA
XM_062084648.1	LOC107998750	NC_083865.1	-	7	3600	1050	151	2399	GeneID:107998750		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998750	protein_coding				XP_061940632.1	mRNA
XM_017058180.3	LOC107998752	NC_083865.1	+	7	1893	1197	101	595	GeneID:107998752		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998752	protein_coding				XP_016913669.1	mRNA
XM_017058181.3	LOC107998752	NC_083865.1	+	7	1875	1179	101	595	GeneID:107998752		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998752	protein_coding				XP_016913670.1	mRNA
XM_017058039.3	LOC107998664	NC_083865.1	-	5	1100	825	270	5	GeneID:107998664		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998664	protein_coding				XP_016913528.1	mRNA
XM_062084650.1	LOC107998646	NC_083865.1	+	8	1687	1350	166	171	GeneID:107998646		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998646	protein_coding				XP_061940634.1	mRNA
XR_009832606.1	LOC107998730	NC_083865.1	-	7	1051	0	0	0	GeneID:107998730		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998730	protein_coding					transcript
XM_028667139.2	LOC107998730	NC_083865.1	-	6	1585	759	106	720	GeneID:107998730		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998730	protein_coding				XP_028522940.1	mRNA
XM_017058147.3	LOC107998730	NC_083865.1	-	6	1390	921	106	363	GeneID:107998730		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998730	protein_coding				XP_016913636.1	mRNA
XM_062084652.1	LOC107998730	NC_083865.1	-	5	1453	984	106	363	GeneID:107998730		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998730	protein_coding				XP_061940636.1	mRNA
XM_017058149.3	LOC107998732	NC_083865.1	+	5	998	771	96	131	GeneID:107998732		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998732	protein_coding				XP_016913638.1	mRNA
XR_009832607.1	LOC107998731	NC_083865.1	+	6	1179	0	0	0	GeneID:107998731		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998731	protein_coding					transcript
XM_017058148.3	LOC107998731	NC_083865.1	+	5	1108	798	58	252	GeneID:107998731		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998731	protein_coding				XP_016913637.1	mRNA
XM_017058146.3	LOC107998729	NC_083865.1	-	8	4450	2652	1139	659	GeneID:107998729		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998729	protein_coding				XP_016913635.1	mRNA
XM_017058145.3	LOC107998729	NC_083865.1	-	7	4588	2691	1139	758	GeneID:107998729		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998729	protein_coding				XP_016913634.1	mRNA
XR_001766248.3	LOC107998714	NC_083865.1	-	11	4944	0	0	0	GeneID:107998714		COORDINATES: polyA evidence [ECO:0006239]	misc_RNA	LOC107998714	protein_coding					transcript
XM_017058128.3	LOC107998714	NC_083865.1	-	10	6750	2607	0	4143	GeneID:107998714		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998714	protein_coding				XP_016913617.1	mRNA
XM_028667114.2	LOC107998715	NC_083865.1	+	4	1209	969	19	221	GeneID:107998715		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998715	protein_coding				XP_028522915.1	mRNA
XM_062085131.1	LOC107998716	NC_083865.1	-	6	654	654	0	0	GeneID:107998716			mRNA	LOC107998716	protein_coding				XP_061941115.1	mRNA
XM_062084639.1	LOC107992917	NC_083865.1	-	16	14134	2016	970	11148	GeneID:107992917		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107992917	protein_coding				XP_061940623.1	mRNA
XM_062084640.1	LOC107992917	NC_083865.1	-	17	14915	2016	1751	11148	GeneID:107992917		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107992917	protein_coding				XP_061940624.1	mRNA
XM_062084642.1	LOC107992917	NC_083865.1	-	15	8073	1830	266	5977	GeneID:107992917		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107992917	protein_coding				XP_061940626.1	mRNA
XM_062084641.1	LOC107992917	NC_083865.1	-	15	13243	1830	265	11148	GeneID:107992917		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107992917	protein_coding				XP_061940625.1	mRNA
XR_009832608.1	LOC133667274	NC_083865.1	+	2	2382	0	0	0	GeneID:133667274		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133667274	lncRNA					lnc_RNA
XM_017058141.3	LOC107998726	NC_083865.1	-	6	1023	813	22	188	GeneID:107998726		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998726	protein_coding				XP_016913630.2	mRNA
XM_017058140.3	LOC107998726	NC_083865.1	-	6	1034	981	22	31	GeneID:107998726		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998726	protein_coding				XP_016913629.2	mRNA
XM_017058139.3	LOC107998725	NC_083865.1	+	6	2703	1356	150	1197	GeneID:107998725		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998725	protein_coding				XP_016913628.1	mRNA
XR_009832604.1	LOC107998722	NC_083865.1	-	10	1565	0	0	0	GeneID:107998722			misc_RNA	LOC107998722	protein_coding			putative ammonium transporter 3, transcript variant X3		transcript
XM_017058138.3	LOC107998722	NC_083865.1	-	11	1711	1554	88	69	GeneID:107998722		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998722	protein_coding				XP_016913627.1	mRNA
XM_062084643.1	LOC107998722	NC_083865.1	-	10	1792	1635	88	69	GeneID:107998722		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998722	protein_coding				XP_061940627.1	mRNA
XM_017058143.3	LOC107998727	NC_083865.1	-	3	1046	354	45	647	GeneID:107998727		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998727	protein_coding				XP_016913632.1	mRNA
XM_017058036.3	LOC107998661	NC_083865.1	-	4	1692	420	97	1175	GeneID:107998661		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998661	protein_coding				XP_016913525.1	mRNA
XM_062084655.1	LOC107998718	NC_083865.1	-	5	2586	576	133	1877	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940639.1	mRNA
XM_062084656.1	LOC107998718	NC_083865.1	-	5	2840	570	393	1877	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940640.1	mRNA
XM_062084654.1	LOC107998718	NC_083865.1	-	4	2456	579	0	1877	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940638.1	mRNA
XM_062084659.1	LOC107998718	NC_083865.1	-	6	810	378	371	61	GeneID:107998718			mRNA	LOC107998718	protein_coding				XP_061940643.1	mRNA
XM_062084657.1	LOC107998718	NC_083865.1	-	5	2722	399	371	1952	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940641.1	mRNA
XM_062084662.1	LOC107998718	NC_083865.1	-	6	2766	378	371	2017	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940646.1	mRNA
XM_062084658.1	LOC107998718	NC_083865.1	-	5	2709	393	364	1952	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940642.1	mRNA
XM_062084660.1	LOC107998718	NC_083865.1	-	5	3928	378	371	3179	GeneID:107998718		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998718	protein_coding				XP_061940644.1	mRNA
XM_062084663.1	LOC107998718	NC_083865.1	-	5	782	372	358	52	GeneID:107998718			mRNA	LOC107998718	protein_coding				XP_061940647.1	mRNA
XM_017058190.3	LOC107998756	NC_083865.1	+	2	753	360	0	393	GeneID:107998756		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998756	protein_coding				XP_016913679.1	mRNA
XM_062084633.1	LOC108000158	NC_083865.1	+	13	7063	2832	2309	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940617.1	mRNA
XM_062084636.1	LOC108000158	NC_083865.1	+	13	4831	2811	98	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940620.1	mRNA
XM_062084637.1	LOC108000158	NC_083865.1	+	13	4816	2772	122	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940621.1	mRNA
XM_062084632.1	LOC108000158	NC_083865.1	+	14	5541	2997	622	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940616.1	mRNA
XM_062084635.1	LOC108000158	NC_083865.1	+	13	4834	2823	89	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940619.1	mRNA
XM_062084634.1	LOC108000158	NC_083865.1	+	13	4829	2826	81	1922	GeneID:108000158		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108000158	protein_coding				XP_061940618.1	mRNA
XM_017058187.3	LOC107998755	NC_083865.1	+	2	10609	1290	6900	2419	GeneID:107998755		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998755	protein_coding				XP_016913676.2	mRNA
XM_028667143.2	LOC107998753	NC_083865.1	-	11	11369	1884	9147	338	GeneID:107998753		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998753	protein_coding				XP_028522944.2	mRNA
XM_017058182.3	LOC107998753	NC_083865.1	-	10	2541	1926	277	338	GeneID:107998753		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998753	protein_coding				XP_016913671.2	mRNA
XM_017058150.3	LOC107998734	NC_083865.1	+	3	2640	1593	406	641	GeneID:107998734		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998734	protein_coding				XP_016913639.1	mRNA
XM_017058151.3	LOC107998734	NC_083865.1	+	3	3582	1545	1396	641	GeneID:107998734		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998734	protein_coding				XP_016913640.1	mRNA
XM_017058032.3	LOC107998657	NC_083865.1	-	2	904	708	139	57	GeneID:107998657		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107998657	protein_coding				XP_016913521.1	mRNA
